Date,Cash Flow,Revenue/Sales,Total Income,Tax,Net Profit,Accounts Receivable,Accounts Payable,Total Expenditure,Interest,GDP Growth,Inflation/Interest Rate,Expenses,Cap. Expenditure,Seasonality,Client Payment Trends,EBIT
28-12-2020,62.90669364,292.7385621,100.9396536,10.02355198,30.26338496,184.8862479,35.61078099,54.88243099,3.010928135,0.036359868,0.017916816,411.0305402,711.3449823,1.001571811,27.58867802,216.762738
29-12-2020,68.34957655,279.2001242,456.1084855,10.43704656,31.8216656,141.2986104,30.1623263,198.7911052,3.34649466,0.031939054,0.015983963,224.1498705,693.3614209,1.117267871,32.01064161,112.669986
30-12-2020,-6.960443888,275.968098,584.1503489,11.31271198,28.64871128,39.22520136,17.40315017,74.76065556,2.794095872,0.026418897,0.023041167,169.094202,643.8337333,0.887186782,33.44357627,218.707842
01-01-2021,-9.392503594,301.5677547,218.5538472,10.02050159,26.33800396,80.63063709,22.57882964,236.3631883,2.618471536,0.02936975,0.024624894,23.57645018,863.9543575,0.970207998,38.3400026,282.835473
01-01-2021,35.55634319,284.6859631,650.885858,11.27263847,29.94036397,150.676446,31.33455575,288.688739,1.795145331,0.022402531,0.022480898,311.1811307,483.3821345,1.014481642,30.71044509,133.115028
03-01-2021,13.83233462,279.220939,462.8528514,10.93740629,30.23927463,71.69322138,21.46165267,157.9238206,1.930223389,0.028398239,0.020162637,92.38322634,629.7763852,1.046801369,37.50563047,313.959666
03-01-2021,38.32733583,227.2881714,294.2482216,10.11787637,30.54636298,117.7527771,27.21909714,-60.42138566,3.449387696,0.030211016,0.021547713,119.7248877,383.1198047,1.161199981,33.32644059,192.663518
04-01-2021,-8.112224697,259.2653798,391.6346384,10.87781519,25.49163615,130.9853621,28.87317027,219.8948147,3.649068325,0.025781086,0.020600087,173.4918161,990.4739826,0.906153143,28.27470946,128.978439
08-01-2021,13.75702649,252.1031853,483.7490369,9.581269764,29.10617932,62.92278114,20.36534764,243.6738552,2.309511651,0.038474942,0.019318723,313.3129433,896.7267305,0.906577017,23.69977467,279.810566
10-01-2021,76.32502128,247.7853774,411.4008087,9.829118479,26.77831155,97.61898576,24.70237322,240.4294755,2.536802198,0.028789303,0.020358096,261.8591989,502.3760869,1.19668549,23.27150013,177.056461
12-01-2021,1.569666294,233.0734916,480.8133989,10.43088937,30.55004793,-29.6506936,8.7936633,323.5782192,1.7763085,0.032546859,0.018062795,187.3729992,577.317246,1.061528274,29.38375502,260.761191
13-01-2021,-30.06083926,272.324978,261.898961,10.48796159,31.93645883,59.02449435,19.87806179,92.89463204,3.438205476,0.022867929,0.019542322,224.6633651,771.8595199,0.859338568,32.49741448,176.659309
14-01-2021,13.96456188,274.2185253,425.4041236,11.20410908,28.6560735,89.89727394,23.73715924,268.0216105,3.032333459,0.021814445,0.016615612,151.9691446,470.572099,1.054037601,25.79878654,195.213909
15-01-2021,13.60814392,196.1978757,187.9428255,10.75847587,29.07959662,50.08867272,18.76108409,319.2507512,4.052973949,0.021582422,0.016019858,211.1722952,368.6751858,1.088644851,33.53347044,239.484816
17-01-2021,-23.83983077,243.2869995,383.3160908,9.359707023,30.33754529,165.2964522,33.16205652,22.1412416,1.797341538,0.035453124,0.022402118,205.8669396,674.7979502,0.933837835,28.84760786,223.271765
18-01-2021,3.877548043,248.8087973,264.4138538,12.58312083,31.26803611,42.79434488,17.84929311,231.9651826,2.197593681,0.032392041,0.019466416,277.5015917,515.6878492,0.872820085,37.47284826,40.3574576
18-01-2021,11.53724602,295.7893478,289.6705086,11.18545261,24.85047877,82.39822053,22.79977757,149.5820169,2.685156738,0.021739861,0.018504752,277.3742498,536.5988899,0.912737121,22.39885337,110.300501
19-01-2021,-10.98789109,315.8745626,585.4139763,11.2715858,28.93092281,105.2296231,25.65370289,191.8477327,3.01719163,0.039414169,0.01797323,239.5181906,333.1457314,1.048253842,23.13258292,274.352799
19-01-2021,-8.404240011,268.5914613,563.6965181,8.52937395,26.077154,157.6509316,32.20636645,234.7676484,2.32746589,0.024046417,0.015063556,171.0121954,156.4655703,0.990922009,25.62771742,189.429073
21-01-2021,-32.77341018,266.1224411,491.3707181,9.93201307,32.77330698,42.56551395,17.82068924,151.2771436,1.801631128,0.027546397,0.020195675,259.3457836,547.228482,0.96064671,28.76031991,158.101496
22-01-2021,-21.29905305,227.9028066,236.1530853,11.03515775,32.70449428,146.5265501,30.81581876,132.4291921,3.205126023,0.033778274,0.018709233,192.6425227,680.9924083,0.960809194,35.44537912,91.3140788
26-01-2021,-0.520790973,293.4527851,352.5387325,10.9491989,28.11495775,100.4093224,25.05116531,203.4152417,3.07690829,0.028645941,0.019867497,113.4468505,454.8386502,1.016122448,29.18717011,113.621094
26-01-2021,8.192562123,229.9316693,581.964655,11.44225627,27.87319366,60.73965396,20.09245674,91.27540611,1.76698072,0.030201508,0.017968995,167.7369766,787.2859039,0.958325617,32.60639962,38.2561088
27-01-2021,25.87751245,281.7594369,421.257537,11.34396632,27.85294606,118.484139,27.31051737,91.41748711,3.584354241,0.029550342,0.016279971,206.7621587,359.2167349,1.014431459,24.33412408,191.897543
28-01-2021,55.4068474,245.1843459,747.899431,11.44628966,32.46496287,107.9623878,25.99529848,267.9373283,3.436158967,0.025576642,0.022864001,272.8172627,289.059109,0.96126245,32.26332606,152.124994
30-01-2021,-2.574278104,310.9681656,458.9976759,11.34319552,24.56096381,75.99132491,21.99891561,85.12059648,2.607437198,0.024123068,0.013009569,185.3177462,486.5539386,0.980123906,29.080328,122.672969
30-01-2021,-6.16317967,281.7959851,428.8073675,10.44008256,26.95342174,102.7920834,25.34901042,266.6312501,2.56367829,0.03348067,0.020038572,103.2641031,483.4814849,0.95977136,27.99528552,194.550126
02-02-2021,-5.125995604,326.8123914,353.6325304,11.85529462,30.06106492,84.58745613,23.07343202,246.2591293,2.943246217,0.033407278,0.020341982,204.5393347,653.9937463,1.16833563,27.01588585,229.11765
03-02-2021,-7.045008459,267.4145995,420.0311357,12.89767807,26.62040042,104.5406938,25.56758673,27.41932712,1.810637544,0.026055509,0.02287553,209.0764832,345.0074352,1.156769917,19.05024676,367.455835
06-02-2021,-52.71861883,222.2494321,377.1295245,11.39528655,28.2670127,126.485227,28.31065337,132.2435348,2.524025183,0.02755652,0.022316645,214.8670103,773.6188474,0.981796163,29.43316842,79.0493264
07-02-2021,9.018697818,306.3202507,506.2163015,13.0257869,27.82573285,163.4406726,32.93008408,319.4109403,0.778093164,0.029538428,0.020255481,273.5897213,893.3833925,1.054301704,25.84760063,292.750483
13-02-2021,-2.482844631,197.6628526,543.5053475,9.013873593,32.34178632,50.48738005,18.81092251,101.8834469,3.201164516,0.031131238,0.019442285,281.5138592,492.1711946,0.942056659,21.01257438,277.848125
15-02-2021,18.02173599,252.3195966,282.1015809,12.72568011,28.22351472,185.321335,35.66516687,153.5595738,1.250805422,0.029246073,0.025816767,152.4631302,749.942084,0.818376699,35.09996604,137.672581
15-02-2021,-16.27888204,254.0193134,200.315057,12.87174603,25.65292658,21.91648802,15.239561,246.2060893,3.702735863,0.024553526,0.018827615,150.7085234,288.7005859,0.853839618,24.96269004,216.258876
17-02-2021,-33.050994,279.5061799,124.569194,11.21980436,30.98514205,93.9285962,24.24107452,278.3390509,2.235903925,0.028103097,0.020032064,116.7841031,715.0443082,0.820318603,31.91034329,163.38934
18-02-2021,29.18757959,229.3679554,476.198699,12.31893207,29.14541154,123.5326883,27.94158603,174.8461114,2.330666414,0.042547811,0.017142647,255.9052536,709.4552817,1.079344633,27.28348033,214.855086
20-02-2021,-8.489188578,248.9448781,234.4950091,11.90662515,25.38382589,111.2396747,26.40495934,140.2489805,1.997812875,0.024519491,0.021630466,315.9056087,672.687456,1.002171315,36.00847554,320.730481
23-02-2021,-20.1536006,220.2725527,77.06641106,11.77703346,31.70933803,75.09201921,21.8865024,342.2369862,2.269568901,0.031890909,0.02114091,174.7934458,496.8873822,1.024242347,28.53289849,248.448499
23-02-2021,-5.571671728,272.2751315,458.2867907,12.27739723,32.80148982,91.67510999,23.95938875,373.8899664,3.634825076,0.028708648,0.018525728,180.6855548,-90.84978825,1.009095404,33.83050092,240.68867
24-02-2021,-24.11204614,259.0906228,773.9499276,12.22542589,26.9466884,80.27996261,22.53499533,297.8858051,0.509753075,0.025638632,0.01148839,317.3426046,371.6545713,1.003658338,32.15827031,165.575254
26-02-2021,20.86458702,261.1350232,399.0893633,10.22057208,31.12340541,76.42540972,22.05317622,208.5318143,3.521572309,0.03182712,0.021658621,240.4446283,374.8167965,1.126916534,35.38545022,81.2754668
26-02-2021,-4.48099403,288.5920443,525.7736162,10.9436331,32.44817847,133.9840839,29.24801049,119.1734278,2.770418785,0.030102462,0.022037334,234.8988564,304.3490124,1.148196959,19.6531937,183.322543
26-02-2021,13.01190335,238.5082477,412.2744038,11.90865536,26.18560187,114.2806194,26.78507743,116.9555593,1.534382682,0.030985497,0.017975541,104.7266795,524.4486009,1.098742518,28.23583545,296.528652
28-02-2021,36.23835973,291.771396,385.166552,9.28748215,26.85984973,72.28361619,21.53545202,252.2514105,1.639750086,0.032504725,0.020220152,254.2982455,416.2073109,0.871909296,27.77659037,77.8265715
01-03-2021,-20.07780063,243.2579057,537.8614724,10.92330005,32.03719056,135.983995,29.49799938,241.8398221,3.841114422,0.029723632,0.013217442,125.6690928,335.077598,0.809523185,28.86413439,115.592851
02-03-2021,20.70689699,214.8865003,356.4588184,11.20535794,35.62007084,112.2919808,26.5364976,340.1598593,1.743594496,0.027038185,0.024192506,109.2783851,288.2399704,1.043860521,34.03359728,210.101419
03-03-2021,19.01573276,262.9796794,440.1088471,11.96510719,30.22975518,132.5144848,29.06431059,265.0450093,1.577319592,0.030344577,0.020467935,172.2582739,356.8974029,1.088624704,30.66833051,121.227617
04-03-2021,25.83603611,283.522728,448.2546709,10.10145401,29.20251178,125.1851537,28.14814421,49.69196982,3.409851634,0.037301328,0.0174429,153.1365821,724.2998424,1.05194273,36.46196156,136.598124
08-03-2021,21.34874814,292.9671549,299.786432,11.51304798,26.17735508,66.84019956,20.85502495,305.1947618,2.770842301,0.027266679,0.01812777,182.2720244,367.7949891,1.001609764,24.13835339,166.112113
11-03-2021,14.89436153,224.1488339,548.8063524,10.34046937,24.57062866,77.59275839,22.1990948,100.1939373,1.749659539,0.024558969,0.023438863,84.72146924,397.0122587,1.004476511,32.91332002,90.7506077
11-03-2021,27.63043209,288.3966092,373.7560365,11.23320597,31.69918043,129.8917442,28.73646803,161.6028728,2.67329998,0.037700845,0.021337789,276.7053045,408.660477,1.034415641,30.71134632,122.070252
14-03-2021,-22.37134088,242.4298402,286.6382261,12.11255156,25.75811439,124.4148106,28.05185133,225.0200206,1.679397853,0.027958673,0.021779668,290.2149036,567.7987028,0.985932081,36.34483355,256.274233
19-03-2021,5.202925045,257.3500037,480.4764765,13.19872577,28.96908293,99.16393624,24.89549203,399.566749,3.380657119,0.032835826,0.015926699,44.21260207,591.2498977,0.854781978,36.71626162,95.4104174
20-03-2021,13.36525445,258.5580725,265.2298027,10.05875464,31.22028447,104.6930953,25.58663692,510.9918556,3.349096772,0.025406741,0.022864681,278.2766245,-108.9313078,1.127926747,25.88460119,72.1702292
23-03-2021,40.13155572,231.5217571,404.2271736,10.71857168,32.72762918,151.1065958,31.38832448,260.6723059,2.925604959,0.028486645,0.02041578,135.1577096,704.3270428,0.931282437,23.10521234,149.598002
23-03-2021,34.28345828,257.2980304,398.6321505,11.02508868,26.51914909,76.33714445,22.04214306,181.6803381,2.789328849,0.045592422,0.015350687,268.558043,787.2736068,1.045811201,32.03029443,258.55644
23-03-2021,-41.08469624,248.7803839,562.8843349,11.59733263,31.19395364,121.8838952,27.73548691,253.4505648,3.9089505,0.031592483,0.018321535,194.5242806,289.9626925,1.22207139,29.538225,184.246255
25-03-2021,3.995492361,308.5846527,471.2047349,12.61541289,31.81336943,91.9122939,23.98903674,288.7655426,2.499749062,0.024773084,0.021445779,202.3020451,305.5403511,0.957341102,25.15562941,162.833514
25-03-2021,-22.72451787,343.9183701,396.2459562,10.64012208,26.5352739,91.29275187,23.91159398,167.9332374,1.5545007,0.026177657,0.015134154,185.192188,409.9493224,0.93506682,30.44738763,203.548704
26-03-2021,-18.94955196,204.2260937,522.6649449,9.817709587,38.07579333,143.9510741,30.49388426,379.5211356,2.85957913,0.023197376,0.019366303,296.9703363,348.7991961,1.02759828,35.45852563,60.3434054
26-03-2021,-22.03801496,271.4087008,608.5311324,11.79425036,28.04687962,133.016654,29.12708174,223.0070759,4.16883764,0.026441044,0.02217132,100.832959,544.7853748,1.184951696,32.47714415,239.576452
27-03-2021,-27.63219935,338.2976502,483.671546,10.553588,23.10363878,132.5403854,29.06754818,249.7743089,1.688192405,0.026078043,0.01841068,248.6272271,110.6949427,0.852445035,27.63467527,230.674803
27-03-2021,-29.50101252,276.9734539,401.552893,9.490681344,31.5158872,152.2191523,31.52739404,266.5924252,2.210829787,0.037989309,0.017479489,288.1064132,276.4144784,1.118272076,31.61065742,167.255322
27-03-2021,24.13927966,301.7406951,203.2245651,10.512266,26.0113188,100.8401537,25.10501921,242.1586611,2.83315683,0.033645697,0.020951074,257.3072064,807.83944,1.094368991,25.71111132,280.473961
28-03-2021,12.84586222,220.5433277,240.2329505,10.63534839,28.62048749,127.2781189,28.40976486,283.89405,2.456876121,0.033326974,0.01689704,385.9759131,314.3560065,0.994922159,29.41293084,109.800312
29-03-2021,9.818195354,252.3858432,354.2162943,11.34429153,28.88001596,87.58932974,23.44866622,138.2746813,1.714157136,0.031289425,0.02724512,157.684259,748.6856556,1.031517844,35.34632084,290.232719
30-03-2021,-24.82433676,246.5092336,308.5731697,12.57325809,29.64868256,112.9666541,26.62083176,144.1698246,3.397486285,0.032627853,0.023442335,276.5843858,571.0676391,0.786256043,30.64751869,212.359493
01-04-2021,21.60894126,254.6196742,371.9543046,11.62167756,28.84497771,94.79427783,24.34928473,89.9845767,4.356032578,0.028634986,0.021626521,191.5127492,138.1464571,0.955548017,26.32880961,173.075793
01-04-2021,-31.29721248,276.0833032,408.4974887,9.197397079,29.40937583,103.8798386,25.48497982,243.9501231,2.656905167,0.025612912,0.021494596,298.6724861,627.065839,1.004086971,28.60996278,198.410109
02-04-2021,-16.37710096,279.7638756,479.4539132,13.38283391,28.5366548,123.806281,27.97578513,277.8936504,1.776745368,0.030572932,0.01799522,199.3848803,476.4665396,1.006565068,33.58383969,191.418819
02-04-2021,17.48034905,290.3622498,389.4251833,11.90872775,30.51519244,67.27117267,20.90889658,245.7772866,1.26083158,0.033982304,0.015919393,168.9699375,408.9065888,1.136868013,27.33180089,297.622632
03-04-2021,-19.08657949,300.5773979,472.9752466,9.881192545,26.66537513,183.695491,35.46193638,367.4492433,2.706380785,0.031344078,0.021505226,304.4857763,548.9914186,0.992572347,32.29466634,113.86567
03-04-2021,-28.71558141,218.6482508,409.6711622,12.04848807,29.15769153,59.75930474,19.96991309,199.4403981,3.383101875,0.032474405,0.016760052,160.6750449,594.9266971,0.953274502,35.53335972,138.998461
04-04-2021,-14.96588199,270.6321195,103.680015,11.34442877,28.96060505,51.43245549,18.92905694,266.8741656,2.880134197,0.028767572,0.020721826,86.98193929,641.5183644,0.858694767,36.07830968,282.904231
05-04-2021,-2.043628338,246.6581099,259.0996909,9.64433207,27.13336613,146.3244349,30.79055437,90.82991239,2.498076927,0.022849114,0.022416403,158.6522493,735.6505695,1.004115301,23.02496179,152.357205
05-04-2021,25.21546403,231.2383048,378.3868666,12.18441598,31.81997488,131.6665078,28.95831347,161.2900298,2.028582679,0.027565867,0.017971891,249.5226357,581.6271826,1.187977563,25.58071776,272.042646
06-04-2021,1.229272609,207.5777434,218.5457886,10.3760353,27.41078796,124.9647927,28.12059909,269.5537758,1.626269094,0.034605463,0.023422802,311.3631001,224.8731822,1.096072602,17.05442514,335.954879
08-04-2021,15.23500549,241.4663272,489.9893095,11.73827037,24.05538646,125.1338204,28.14172755,284.9102111,3.167801061,0.022637049,0.022339092,208.89035,405.2709085,0.928206658,34.49637063,167.856398
09-04-2021,4.761167633,250.3341999,629.6126249,9.772699203,31.51397155,99.51012909,24.93876614,170.6033052,3.231017297,0.031940151,0.017321129,305.4557654,1088.609667,0.82217683,28.23181131,254.508986
10-04-2021,3.997471872,254.5247659,582.8142778,12.00112492,28.54153218,64.10982514,20.51372814,192.8400748,1.263416171,0.026412014,0.018906572,91.34600628,644.8982121,0.985462858,27.45142984,107.704617
11-04-2021,-6.307483237,282.4445418,367.9835694,12.79557605,31.45581484,103.0321823,25.37902279,48.21262533,3.771871183,0.029949578,0.018104955,164.5389228,973.8574602,0.959911845,27.10531468,260.378664
11-04-2021,-18.59327788,249.4262712,623.6089205,10.42147607,26.04535839,72.91353154,21.61419144,164.2970799,2.959256977,0.028309103,0.020268652,176.9139906,779.0868164,0.934235399,31.49338347,215.953919
12-04-2021,-13.82077572,255.8543088,422.3001186,9.640166473,31.27285128,139.0047893,29.87559867,289.0383164,3.619675716,0.021919242,0.022494257,190.8352458,548.3604143,0.98358528,35.74015759,237.843063
15-04-2021,27.43155211,260.7266714,349.4371043,10.90068208,27.8825495,94.11770474,24.26471309,257.5205016,1.426297801,0.029697861,0.016315562,206.7275511,560.281414,1.038326539,34.66190778,148.354234
16-04-2021,1.624628444,220.1174051,307.9896005,11.72083685,34.64078128,66.98011213,20.87251402,250.0665721,1.407340676,0.025522515,0.019817127,255.2728766,492.683992,0.954010153,24.05786477,67.1133268
17-04-2021,34.31068216,286.4818351,354.629547,11.47614865,33.18532202,87.14456633,23.39307079,204.9773687,2.380824552,0.03815096,0.01563391,164.4154529,152.4390768,1.068014294,32.93619179,240.260165
17-04-2021,8.224083602,272.5382528,341.7734772,9.721100205,20.65315242,116.5172582,27.06465727,200.7063159,2.902227542,0.018169946,0.016007603,211.122295,503.6094505,0.921238521,34.11299977,34.9277478
18-04-2021,7.184506083,294.7934775,425.5624334,11.43260115,29.81519342,77.45101789,22.18137724,133.9678861,3.937088658,0.028437738,0.022056956,196.3901688,742.1349105,1.077899581,35.43547744,174.611961
20-04-2021,5.269119181,286.7591573,424.0860972,12.05248013,35.24259322,67.11118418,20.88889802,269.882842,3.064863131,0.037044365,0.019417071,125.9288077,380.072001,0.83341404,29.09381184,275.294549
20-04-2021,-9.841873638,275.7424211,400.456903,9.008742428,27.11669671,109.7474885,26.21843606,242.0972944,2.305854979,0.032433049,0.026685018,190.9066649,582.3905998,1.068491865,29.21082147,215.351819
22-04-2021,-20.52357947,304.4971164,465.5407255,11.99982395,31.70807014,109.7986628,26.22483286,249.2018848,1.678904634,0.026275942,0.021855586,188.5072376,670.3182092,0.783442846,37.04340909,355.867412
25-04-2021,-17.34817526,255.3151187,578.5969412,10.39673392,32.09235692,79.72227299,22.46528412,147.3965157,3.484000458,0.02579476,0.017846133,186.7935548,318.0639121,0.921823357,43.06500206,282.008732
28-04-2021,-1.874860771,242.1517761,542.4331203,12.69582635,27.26680273,81.15846778,22.64480847,-15.33429199,1.728235659,0.027592223,0.019911491,202.5407565,409.7394271,1.135412027,34.70360898,147.688129
29-04-2021,-39.29897141,263.1374221,177.2653047,10.45938378,33.41318013,109.2819975,26.16024969,309.7152712,3.802774844,0.034569686,0.020212116,206.0538832,296.4177019,0.918552011,28.24609394,202.18507
29-04-2021,25.33153813,261.9697056,16.91182976,9.384508981,32.2322259,42.07662634,17.75957829,152.1162544,2.27249228,0.027238072,0.019051361,165.4163857,335.5668787,0.890454778,34.10960688,196.210344
01-05-2021,9.044292919,263.4832412,540.1479867,12.40807238,28.7617825,43.70144902,17.96268113,113.7224236,3.772465658,0.029351186,0.022467988,301.8171787,242.4789433,1.000319911,35.06602859,73.4258589
02-05-2021,-21.10102435,231.1094277,194.9681952,9.131635112,30.21031261,71.26223115,21.40777889,269.3478912,3.043145032,0.037853522,0.017541579,106.4415497,319.9103077,1.127798225,30.0357181,124.768087
02-05-2021,54.14781333,296.4411857,366.2851897,11.64743212,34.76765413,91.46211393,23.93276424,160.798736,2.390403608,0.039691705,0.018414433,142.3223913,783.8911362,0.833500564,30.52050312,155.139127
02-05-2021,26.93176915,219.7882431,224.4830461,11.51191153,30.17609605,112.4363026,26.55453783,305.9936384,2.084482903,0.025888056,0.023039149,422.3970899,316.9045942,0.894370706,31.8708996,37.1023598
05-05-2021,2.563502768,259.3927879,129.7029344,10.07110721,29.83232,159.0142487,32.37678108,261.700595,2.227273698,0.029935677,0.023598073,116.9606916,525.2918438,0.990059636,34.81882905,203.799477
07-05-2021,79.40774634,212.0102629,481.2194092,9.296428616,28.16491863,134.3063849,29.28829812,268.3569323,2.842653354,0.02593402,0.019686329,91.69962602,399.4262493,1.014491538,34.47700533,180.074252
09-05-2021,-12.6408243,261.496118,513.873274,11.83591741,31.48197858,93.6024588,24.20030735,63.40442888,2.561725197,0.032193301,0.015462065,258.7581396,735.7731874,1.115149757,32.26256961,66.1684879
10-05-2021,11.62044406,251.7412386,313.5234399,12.63279126,26.93041227,99.23935168,24.90491896,321.1943985,2.024950874,0.032239324,0.016868473,33.8304117,762.2324593,1.017384809,37.23031112,232.337029
10-05-2021,-9.996709364,225.9262251,11.34365618,12.01132399,33.96192291,59.89882541,19.98735318,226.1250531,2.367494872,0.033010205,0.022250873,181.1780872,672.8139964,1.226856242,29.50281143,257.26982
14-05-2021,14.77697177,324.4854518,318.0633328,12.77572046,28.00323357,99.25947456,24.90743432,163.0722861,2.562861624,0.026204332,0.016114465,371.665994,561.2269106,0.954493931,26.18729088,218.162758
16-05-2021,4.97515074,280.9170843,458.7706008,11.89027283,27.6506668,88.45365444,23.55670681,214.3388467,0.797012724,0.035084509,0.021408481,76.40512623,453.7880926,1.13077562,32.58516922,174.074546
16-05-2021,7.392529505,250.165441,178.1632647,11.93141641,26.54474106,112.9087424,26.6135928,22.37647671,2.866534492,0.030566246,0.018713569,41.44284114,261.6250592,1.054298222,27.15504963,247.315372
18-05-2021,-8.079005506,290.3749366,427.503988,9.848658689,32.40746019,66.91076226,20.86384528,240.8652811,1.71622302,0.036613805,0.0199862,80.06550384,888.7057762,0.937320594,34.15824237,254.417629
21-05-2021,34.55783867,273.1004098,397.7035226,11.49780669,29.57067498,120.7738606,27.59673257,97.06284918,1.577334077,0.026464163,0.014803239,271.8687655,348.0653964,1.094183192,30.20683907,224.592286
23-05-2021,28.18881078,237.0679157,486.8937249,10.61390376,32.68028551,161.3095565,32.66369457,64.73297142,1.150124522,0.024710951,0.01610554,289.9821376,632.7292694,0.97021696,25.29631222,134.03102
23-05-2021,10.92910095,303.020362,417.9370553,10.71614615,28.6990428,95.64959406,24.45619926,47.76408138,1.064886002,0.028878505,0.019163792,158.9928962,711.9131145,0.97683544,28.4787538,222.128061
24-05-2021,-41.49365907,278.4829769,254.0396589,13.40832633,29.61438851,116.0684689,27.00855861,311.2688375,1.415641998,0.029410353,0.017719347,254.6569923,388.9439006,1.260315914,32.82768399,295.638452
24-05-2021,71.09765122,310.1777745,579.4857252,11.30630695,34.54950666,127.6057597,28.45071996,137.0736606,1.932783234,0.030505012,0.025026993,311.2204262,707.6025055,0.931819654,23.9467034,152.269675
26-05-2021,23.39125572,253.9984234,376.220564,11.54534386,29.09624521,83.95118112,22.99389764,353.372771,4.06260731,0.039385148,0.016672127,342.9877132,652.8426407,0.987506301,40.64095116,367.835147
27-05-2021,33.36813968,298.5719353,395.9043191,9.837759805,30.07979036,108.9636993,26.12046241,146.4198537,2.079296259,0.026038305,0.019597206,180.2931775,845.5927671,0.905209655,32.75411845,157.949525
31-05-2021,-26.97754347,321.0126124,260.0098061,11.18904114,28.16170197,100.503696,25.062962,29.26420424,2.642200085,0.027850593,0.018338714,15.88226259,406.1307067,1.155524094,29.61796333,202.592561
02-06-2021,8.114986871,241.6480782,333.5076623,10.28375699,25.86413303,103.9070439,25.48838049,88.34755601,2.820385109,0.028044783,0.02079714,134.3296862,242.8271965,1.185118576,30.05515975,146.201152
02-06-2021,18.34680131,284.6111754,267.2795929,10.11117481,33.20730064,69.07960865,21.13495108,323.581162,2.604852149,0.035276802,0.019493028,165.8556644,398.9020489,0.983414758,30.63904096,217.861667
03-06-2021,16.16566108,288.9686391,374.058091,8.978321817,29.61385638,100.980407,25.12255087,184.4101822,2.438045231,0.028936396,0.026448783,179.2848963,541.7707085,0.910535769,34.62065047,60.6222646
03-06-2021,22.84739909,275.3790412,656.756272,9.54570619,28.61120016,119.9199316,27.48999146,145.1712704,1.543764989,0.034836745,0.018215207,184.9712479,511.6425454,1.006564131,28.39857554,156.316656
04-06-2021,17.05608352,281.538283,194.2148286,10.26047389,31.95942333,158.0457443,32.25571804,216.0018226,3.660742039,0.029688989,0.018335196,289.5115678,421.3124207,1.055943415,27.19122389,112.630304
10-06-2021,-30.3221649,272.8086861,157.9657903,11.96852891,29.78622806,138.370833,29.79635413,250.1782736,3.945757315,0.029811164,0.018282414,301.9542741,118.1605082,1.095205909,34.2121952,210.827068
12-06-2021,-47.27731376,285.1654676,620.6755491,12.90580299,29.5685961,186.1272983,35.76591229,311.7398816,1.153873045,0.02692163,0.020567382,186.2661077,594.0965992,1.00145657,31.38875042,279.55579
13-06-2021,34.56632829,244.2863503,368.6014484,10.44909633,33.74753764,69.30609748,21.16326219,344.849923,1.680777127,0.033522072,0.015813433,287.8787901,894.4688958,1.113413557,20.06761301,251.680495
13-06-2021,-35.74542563,228.0619259,299.6390892,9.827136395,29.45397606,134.8928255,29.36160318,164.0231354,2.276151726,0.035319497,0.023694189,228.6129093,592.8502476,0.976874466,32.65341396,10.2672511
14-06-2021,-24.18773753,320.1375204,555.9857031,10.72207564,33.03966249,107.3336802,25.91671003,67.39523139,1.728369764,0.035925664,0.023429662,205.1604778,621.8271038,1.163431363,27.58750773,363.365572
14-06-2021,-58.73666593,271.4521124,309.157669,11.22635715,30.79322793,187.5921173,35.94901467,158.6534839,2.904772443,0.039237705,0.020376828,272.5235326,614.4890612,0.847321159,35.32810741,223.622395
18-06-2021,11.10362253,249.4049378,673.901457,11.18873307,23.63926788,67.66806859,20.95850857,226.0280507,1.917382238,0.025933766,0.01756309,205.7801639,579.409334,1.122560739,35.26559844,137.880069
18-06-2021,-12.23074516,230.253387,501.6888807,11.32900311,27.8170145,66.41112631,20.80139079,103.6241074,4.232044854,0.034447197,0.018663858,364.6248942,686.3331934,0.933634443,24.67217848,212.570234
21-06-2021,19.45447687,243.4183961,326.8132888,10.73843742,31.44693248,76.02429418,22.00303677,104.2849085,3.452438875,0.03004257,0.017984756,84.92710666,579.0747362,0.979875342,27.7874247,214.095186
21-06-2021,-24.70167573,262.5111251,723.596232,11.05531722,26.29802487,15.04417103,14.38052138,234.3787882,2.670059225,0.02497449,0.015962557,158.7863281,437.4645661,1.085407398,28.79525171,146.652103
24-06-2021,39.68806262,284.6430651,309.1427615,10.6258959,30.53888373,78.96979913,22.37122489,195.1347648,3.321589011,0.032329922,0.01701802,189.8784882,340.802218,0.978710218,28.14498768,215.833333
24-06-2021,-30.40004735,204.7565137,511.3143058,12.27214217,23.33109534,69.63469354,21.20433669,203.2796995,3.384720339,0.033221914,0.023546202,235.1562152,450.2052689,0.95253662,28.94278102,151.402217
29-06-2021,-8.912898608,245.7501054,444.8938871,10.25061706,29.5041016,106.0157515,25.75196893,124.1504665,2.04884201,0.028150342,0.016073716,301.436839,562.8258993,0.883410407,34.03966788,167.651041
01-07-2021,33.79133502,287.6278942,595.2611934,10.91620046,30.68030939,113.670239,26.70877988,176.9599286,1.847026204,0.031115627,0.019251761,198.0481146,436.7834078,1.158517913,32.87658348,145.097669
03-07-2021,-23.58995064,266.7760092,634.2266795,10.47220867,27.49443275,175.0468336,34.3808542,107.5766856,2.56251445,0.025884798,0.020181735,86.22162804,562.8677366,0.946882094,25.35194789,85.3862968
